employee_id,department,level,location,hire_date,tenure_months,is_active,gender,age_group
EMP-02758,Sales,Senior,New York,2020-08-29,64.0,True,F,22-30
EMP-02759,Engineering,IC2,New York,2021-08-03,52.7,True,M,51-60
EMP-02760,HR,Senior,Austin,2021-11-17,49.2,True,M,31-40
EMP-02761,Operations,IC1,Seattle,2024-05-03,19.2,True,M,22-30
EMP-02762,Engineering,IC1,San Francisco,2021-04-27,56.0,True,M,41-50
EMP-02763,Sales,IC2,Remote,2023-02-05,34.3,True,M,51-60
EMP-02764,Operations,IC2,San Francisco,2023-06-03,30.4,True,M,41-50
EMP-02765,Operations,Manager,New York,2021-11-03,49.6,True,M,41-50
EMP-02766,Engineering,Senior,Austin,2021-09-22,51.0,True,M,31-40
EMP-02767,Marketing,IC1,Remote,2021-10-22,50.0,True,M,22-30
EMP-02768,Engineering,IC1,San Francisco,2021-10-23,50.0,True,F,22-30
EMP-02769,Engineering,IC2,San Francisco,2023-12-26,23.5,True,F,31-40
EMP-02770,Operations,IC1,Remote,2022-03-15,45.2,True,F,22-30
EMP-02771,Operations,IC2,Remote,2024-08-05,16.1,True,M,51-60
EMP-02772,Finance,Manager,Austin,2021-02-22,58.1,True,M,22-30
EMP-02773,Engineering,Manager,San Francisco,2022-09-14,39.1,True,M,31-40
EMP-02774,Operations,Senior,San Francisco,2024-01-18,22.8,False,M,31-40
EMP-02775,Sales,Senior,New York,2023-03-29,32.6,True,F,41-50
EMP-02776,Product,IC2,Remote,2024-03-26,20.5,True,M,31-40
EMP-02777,Sales,IC1,Remote,2021-10-11,50.4,True,F,51-60
EMP-02778,Engineering,IC2,Seattle,2022-08-26,39.8,True,F,31-40
EMP-02779,Finance,IC2,San Francisco,2021-08-12,52.4,True,M,41-50
EMP-02780,Marketing,Senior,San Francisco,2023-01-05,35.4,True,M,41-50
EMP-02781,Engineering,IC1,Remote,2021-05-23,55.1,True,M,22-30
EMP-02782,Engineering,IC2,Austin,2021-03-16,57.4,True,M,41-50
EMP-02783,Engineering,IC2,San Francisco,2023-07-01,29.5,True,F,31-40
EMP-02784,Engineering,Manager,Seattle,2022-07-09,41.4,True,NB,51-60
EMP-02785,Marketing,IC2,New York,2022-02-08,46.4,True,F,51-60
EMP-02786,Operations,Senior,Seattle,2023-09-05,27.3,True,F,22-30
EMP-02787,Engineering,Senior,Remote,2020-09-19,63.3,True,M,22-30
EMP-02788,Engineering,IC1,Austin,2024-06-08,18.0,False,M,31-40
EMP-02789,Marketing,IC2,San Francisco,2024-08-08,16.0,True,M,51-60
EMP-02790,Operations,Senior,San Francisco,2024-04-26,19.5,True,M,22-30
EMP-02791,Product,IC2,Remote,2023-10-29,25.5,False,M,41-50
EMP-02792,Product,Manager,Seattle,2021-09-28,50.8,True,F,41-50
EMP-02793,Marketing,IC1,Seattle,2023-04-05,32.4,True,M,41-50
EMP-02794,Product,IC1,Remote,2024-11-11,12.8,True,F,22-30
EMP-02795,Engineering,Senior,Remote,2021-04-03,56.8,False,F,22-30
EMP-02796,Finance,Senior,Remote,2022-09-25,38.8,True,M,31-40
EMP-02797,Marketing,Manager,Seattle,2023-07-27,28.6,False,F,22-30
EMP-02798,Marketing,Senior,Seattle,2021-11-30,48.7,True,M,22-30
EMP-02799,Finance,Manager,Seattle,2020-10-28,62.0,True,M,22-30
EMP-02800,HR,Senior,Seattle,2024-04-03,20.2,True,F,31-40
EMP-02801,Engineering,Senior,Austin,2024-05-22,18.6,True,M,31-40
EMP-02802,Product,IC2,Seattle,2023-05-26,30.7,True,F,31-40
EMP-02803,Engineering,IC2,Austin,2023-01-30,34.5,True,F,31-40
EMP-02804,Engineering,Manager,Seattle,2021-07-07,53.6,True,F,22-30
EMP-02805,HR,IC2,San Francisco,2020-10-14,62.5,True,NB,31-40
EMP-02806,Operations,IC2,Remote,2023-04-05,32.4,True,M,22-30
EMP-02807,Customer Success,IC2,Seattle,2021-09-12,51.4,True,M,41-50
EMP-02808,Marketing,IC2,San Francisco,2022-10-02,38.5,True,M,22-30
EMP-02809,Engineering,IC2,San Francisco,2020-02-05,70.9,True,M,51-60
EMP-02810,Engineering,IC1,Seattle,2022-01-13,47.3,True,M,22-30
EMP-02811,Operations,Senior,San Francisco,2024-10-30,13.2,True,F,51-60
EMP-02812,Marketing,IC2,San Francisco,2020-12-18,60.3,True,M,41-50
EMP-02813,Marketing,IC2,Austin,2024-08-26,15.4,True,NB,41-50
EMP-02814,Finance,IC1,Remote,2020-03-13,69.6,True,F,51-60
EMP-02815,HR,IC1,New York,2021-10-09,50.5,True,M,22-30
EMP-02816,Operations,IC1,Seattle,2023-10-08,26.2,True,M,22-30
EMP-02817,Engineering,Senior,New York,2022-12-29,35.6,True,M,31-40
EMP-02818,Finance,IC1,Seattle,2021-02-28,57.9,True,M,22-30
EMP-02819,Operations,Manager,New York,2022-09-25,38.8,False,F,31-40
EMP-02820,Product,IC1,Austin,2021-12-08,48.5,True,M,31-40
EMP-02821,Marketing,IC1,Seattle,2021-07-14,53.4,True,F,22-30
EMP-02822,Product,IC1,Remote,2022-04-07,44.5,True,M,31-40
EMP-02823,Customer Success,IC1,Remote,2024-07-23,16.5,True,F,22-30
EMP-02824,Engineering,Senior,Remote,2022-08-13,40.2,True,F,41-50
EMP-02825,Marketing,Senior,San Francisco,2021-05-31,54.8,True,M,51-60
EMP-02826,Engineering,IC2,New York,2021-03-03,57.8,True,M,31-40
EMP-02827,HR,IC1,Remote,2024-04-11,20.0,True,F,31-40
EMP-02828,Engineering,IC1,San Francisco,2020-06-08,66.7,False,NB,31-40
EMP-02829,Engineering,IC2,Remote,2020-05-28,67.1,True,M,41-50
EMP-02830,Sales,Manager,Seattle,2022-02-14,46.2,True,M,22-30
EMP-02831,Operations,IC1,Seattle,2023-06-07,30.3,True,M,51-60
EMP-02832,Engineering,Senior,Austin,2024-10-01,14.2,True,M,31-40
EMP-02833,Engineering,IC2,Austin,2024-05-04,19.2,True,M,31-40
EMP-02834,Finance,IC1,Austin,2020-03-07,69.8,True,M,51-60
EMP-02835,Sales,IC2,Remote,2022-10-10,38.3,True,F,51-60
EMP-02836,Operations,IC1,Seattle,2021-01-15,59.4,True,M,41-50
EMP-02837,Engineering,Senior,Seattle,2020-02-27,70.1,True,M,22-30
EMP-02838,Marketing,IC1,Remote,2023-07-06,29.3,True,M,41-50
EMP-02839,Engineering,Senior,Seattle,2020-12-07,60.7,True,F,31-40
EMP-02840,Engineering,IC1,Austin,2023-02-27,33.6,True,M,31-40
EMP-02841,HR,Manager,New York,2021-12-27,47.8,True,NB,22-30
EMP-02842,Marketing,IC1,Seattle,2023-04-10,32.2,True,M,31-40
EMP-02843,Finance,Senior,Seattle,2022-02-08,46.4,True,M,41-50
EMP-02844,Product,Senior,New York,2021-09-05,51.6,True,M,31-40
EMP-02845,Sales,Manager,Remote,2023-05-17,31.0,True,F,51-60
EMP-02846,Sales,IC2,Austin,2020-12-19,60.3,True,F,22-30
EMP-02847,Customer Success,Senior,New York,2024-02-03,22.2,True,F,22-30
EMP-02848,Product,IC2,San Francisco,2020-04-25,68.2,True,F,41-50
EMP-02849,Product,IC1,Seattle,2023-07-11,29.1,True,F,41-50
EMP-02850,Product,IC2,Seattle,2021-10-23,50.0,True,M,51-60
EMP-02851,Marketing,IC1,San Francisco,2024-01-05,23.2,True,F,41-50
EMP-02852,Product,Manager,Seattle,2024-04-20,19.7,True,F,22-30
EMP-02853,Operations,IC1,Seattle,2021-03-28,57.0,True,M,51-60
EMP-02854,Product,IC2,San Francisco,2024-02-09,22.0,True,F,51-60
EMP-02855,Operations,IC2,San Francisco,2020-10-13,62.5,True,F,22-30
EMP-02856,Engineering,IC2,Seattle,2023-08-19,27.8,True,M,31-40
EMP-02857,HR,Senior,New York,2022-10-13,38.2,True,M,31-40
EMP-02858,Operations,IC1,New York,2020-11-06,61.7,True,M,31-40
EMP-02859,Engineering,IC2,Seattle,2020-07-26,65.1,True,M,51-60
EMP-02860,Customer Success,IC1,Remote,2021-09-09,51.5,True,M,22-30
EMP-02861,Sales,Manager,Seattle,2021-03-21,57.2,True,M,41-50
EMP-02862,Customer Success,Senior,Remote,2021-10-31,49.7,True,M,22-30
EMP-02863,HR,Manager,Seattle,2021-09-24,51.0,True,M,31-40
EMP-02864,Product,IC1,Remote,2020-02-24,70.2,True,F,41-50
EMP-02865,Engineering,IC1,Seattle,2022-06-30,41.7,False,M,22-30
EMP-02866,Product,IC1,Austin,2022-11-01,37.5,True,M,31-40
EMP-02867,Engineering,IC1,San Francisco,2021-10-18,50.2,True,M,51-60
EMP-02868,Engineering,IC1,Austin,2023-11-24,24.6,True,F,41-50
EMP-02869,Engineering,Senior,San Francisco,2024-07-29,16.3,True,M,31-40
EMP-02870,Sales,IC1,Seattle,2022-09-06,39.4,True,M,22-30
EMP-02871,Finance,IC2,Austin,2021-05-29,54.9,True,M,31-40
EMP-02872,Engineering,Senior,Seattle,2024-08-06,16.1,True,NB,41-50
EMP-02873,Engineering,Senior,Remote,2024-04-14,19.9,False,F,41-50
EMP-02874,Marketing,IC2,Seattle,2020-08-24,64.2,True,M,22-30
EMP-02875,Engineering,IC2,San Francisco,2023-07-26,28.6,True,M,41-50
EMP-02876,Engineering,IC2,Austin,2020-12-13,60.5,True,M,22-30
EMP-02877,Engineering,IC1,San Francisco,2021-09-18,51.2,True,M,22-30
EMP-02878,Customer Success,IC2,Seattle,2023-02-01,34.5,True,F,31-40
EMP-02879,Operations,IC2,Austin,2021-09-21,51.1,True,M,22-30
EMP-02880,Product,Senior,Austin,2024-03-20,20.7,True,F,22-30
EMP-02881,HR,Senior,Remote,2023-06-25,29.7,True,M,41-50
EMP-02882,Sales,IC2,San Francisco,2020-12-29,59.9,True,F,31-40
EMP-02883,HR,IC2,New York,2020-11-16,61.4,True,M,41-50
EMP-02884,HR,IC1,San Francisco,2024-07-14,16.8,True,M,41-50
EMP-02885,Marketing,Senior,Seattle,2020-10-12,62.5,True,F,41-50
EMP-02886,Product,IC2,Austin,2020-05-28,67.1,False,M,31-40
EMP-02887,Engineering,IC1,San Francisco,2023-01-12,35.1,True,F,31-40
EMP-02888,Sales,IC1,San Francisco,2021-02-09,58.5,True,F,41-50
EMP-02889,Operations,IC1,San Francisco,2022-09-04,39.5,True,M,22-30
EMP-02890,Marketing,Senior,Austin,2021-03-31,56.9,True,F,41-50
EMP-02891,Operations,IC1,Remote,2024-11-01,13.2,True,M,31-40
EMP-02892,Customer Success,IC2,Austin,2022-03-10,45.4,True,M,22-30
EMP-02893,Engineering,IC2,San Francisco,2023-03-30,32.6,True,F,41-50
EMP-02894,HR,IC2,Austin,2022-10-09,38.3,True,F,51-60
EMP-02895,HR,Senior,New York,2022-02-22,45.9,True,M,22-30
EMP-02896,Customer Success,Senior,Seattle,2021-04-04,56.7,True,F,22-30
EMP-02897,Customer Success,IC2,Seattle,2024-04-22,19.6,True,NB,41-50
EMP-02898,HR,IC1,Seattle,2024-03-03,21.3,True,M,22-30
EMP-02899,Engineering,IC2,San Francisco,2022-01-07,47.5,True,F,22-30
EMP-02900,Finance,IC2,Remote,2021-05-23,55.1,True,F,31-40
EMP-02901,Engineering,IC2,San Francisco,2024-08-04,16.1,True,F,31-40
EMP-02902,Finance,Senior,San Francisco,2021-04-25,56.0,True,M,31-40
EMP-02903,Operations,IC1,Remote,2024-08-13,15.8,True,F,31-40
EMP-02904,Product,IC2,Remote,2020-04-23,68.3,True,M,51-60
EMP-02905,Marketing,IC1,Austin,2022-01-18,47.1,True,F,41-50
EMP-02906,Sales,Senior,Seattle,2024-05-20,18.7,True,F,51-60
EMP-02907,Sales,IC1,Seattle,2020-12-26,60.0,True,M,31-40
EMP-02908,Product,Senior,Seattle,2020-12-06,60.7,True,M,22-30
EMP-02909,Finance,IC1,Seattle,2022-02-08,46.4,True,F,51-60
EMP-02910,Customer Success,IC2,Seattle,2022-01-30,46.7,False,F,22-30
EMP-02911,Customer Success,Senior,New York,2022-08-26,39.8,True,M,41-50
EMP-02912,Engineering,IC1,Seattle,2021-03-24,57.1,True,M,22-30
EMP-02913,Operations,Senior,Seattle,2022-04-14,44.2,True,F,41-50
EMP-02914,Finance,IC2,Seattle,2023-04-18,31.9,True,M,51-60
EMP-02915,Product,IC2,New York,2024-09-21,14.5,True,M,31-40
EMP-02916,Engineering,IC2,New York,2023-12-01,24.4,True,F,22-30
EMP-02917,Product,IC2,New York,2024-08-16,15.7,True,M,22-30
EMP-02918,Operations,IC2,Seattle,2023-05-04,31.4,True,M,31-40
EMP-02919,Marketing,IC2,San Francisco,2024-01-29,22.4,True,M,22-30
EMP-02920,HR,Senior,Seattle,2020-11-06,61.7,True,F,41-50
EMP-02921,Product,IC2,Seattle,2020-09-18,63.3,True,M,31-40
EMP-02922,HR,IC1,Remote,2023-12-13,24.0,False,F,31-40
EMP-02923,Engineering,IC1,Remote,2021-02-09,58.5,True,F,31-40
EMP-02924,Product,IC1,New York,2020-05-22,67.3,True,M,31-40
EMP-02925,Marketing,IC1,Remote,2020-12-07,60.7,True,F,22-30
EMP-02926,Engineering,Senior,New York,2023-09-01,27.4,True,M,41-50
EMP-02927,Operations,Senior,Seattle,2023-01-29,34.6,True,F,51-60
EMP-02928,Engineering,IC1,Remote,2020-08-31,63.9,True,M,31-40
EMP-02929,HR,Manager,Seattle,2021-05-04,55.7,True,F,22-30
EMP-02930,Sales,IC2,Austin,2020-01-12,71.7,False,M,41-50
EMP-02931,Marketing,Manager,Seattle,2023-06-16,30.0,True,M,22-30
EMP-02932,Engineering,Senior,San Francisco,2021-07-14,53.4,True,F,22-30
EMP-02933,Engineering,Senior,New York,2020-02-11,70.7,True,M,41-50
EMP-02934,Operations,IC1,San Francisco,2021-11-08,49.5,True,F,22-30
EMP-02935,Product,IC1,Seattle,2021-08-16,52.3,True,M,22-30
EMP-02936,Operations,IC1,San Francisco,2023-12-23,23.6,True,M,51-60
EMP-02937,Customer Success,Senior,San Francisco,2023-03-27,32.7,True,F,31-40
EMP-02938,Engineering,IC1,Remote,2023-05-24,30.7,True,M,51-60
EMP-02939,Product,Senior,Austin,2024-08-20,15.6,False,F,22-30
EMP-02940,HR,IC1,San Francisco,2024-01-25,22.5,True,M,41-50
EMP-02941,Customer Success,Senior,Seattle,2020-05-13,67.6,True,M,31-40
EMP-02942,Operations,IC1,Remote,2022-12-26,35.7,True,F,22-30
EMP-02943,Sales,IC1,Seattle,2022-10-27,37.7,True,M,41-50
EMP-02944,Finance,IC1,Seattle,2022-08-05,40.5,True,M,51-60
EMP-02945,Engineering,IC2,San Francisco,2024-03-29,20.4,True,F,22-30
EMP-02946,Customer Success,IC1,Remote,2020-03-13,69.6,True,M,41-50
EMP-02947,Customer Success,Senior,Seattle,2021-02-02,58.8,True,M,31-40
EMP-02948,Engineering,IC1,Seattle,2023-11-29,24.4,True,F,41-50
EMP-02949,Product,IC2,San Francisco,2024-08-25,15.4,True,F,41-50
EMP-02950,Engineering,Senior,Seattle,2021-07-31,52.8,True,M,22-30
EMP-02951,Product,IC1,New York,2022-05-08,43.4,False,F,22-30
EMP-02952,Operations,Manager,San Francisco,2020-05-09,67.7,True,F,31-40
EMP-02953,Product,Manager,San Francisco,2022-07-19,41.0,True,M,51-60
EMP-02954,Engineering,IC1,Seattle,2024-01-29,22.4,True,M,31-40
EMP-02955,Product,IC1,Seattle,2023-05-14,31.1,True,NB,41-50
EMP-02956,Customer Success,IC2,Remote,2024-11-26,12.3,True,M,22-30
EMP-02957,Marketing,Senior,Remote,2020-09-22,63.2,True,F,41-50
EMP-02958,Sales,IC2,Seattle,2024-04-09,20.0,True,F,41-50
EMP-02959,Engineering,IC2,Seattle,2022-03-03,45.6,True,F,41-50
EMP-02960,Customer Success,Senior,Seattle,2020-09-09,63.6,True,F,51-60
EMP-02961,Operations,IC1,New York,2022-04-01,44.7,False,M,22-30
EMP-02962,Product,Senior,Austin,2023-08-05,28.3,True,M,31-40
EMP-02963,Engineering,Senior,San Francisco,2020-06-12,66.6,True,F,51-60
EMP-02964,Engineering,IC2,Austin,2020-04-04,68.9,True,M,22-30
EMP-02965,Engineering,Senior,Austin,2022-04-12,44.3,True,F,41-50
EMP-02966,Marketing,Senior,Remote,2023-02-07,34.3,True,M,41-50
EMP-02967,Customer Success,IC1,Seattle,2020-12-01,60.9,True,F,41-50
EMP-02968,Sales,IC2,Seattle,2022-04-01,44.7,True,F,22-30
EMP-02969,Operations,IC2,Seattle,2020-08-25,64.1,True,M,22-30
EMP-02970,Sales,IC1,Remote,2021-01-15,59.4,False,M,41-50
EMP-02971,HR,Manager,Austin,2023-12-30,23.4,True,F,22-30
EMP-02972,Finance,IC1,New York,2022-06-17,42.1,True,M,41-50
EMP-02973,Engineering,Senior,Seattle,2021-04-27,56.0,True,F,31-40
EMP-02974,Product,IC2,Seattle,2022-06-20,42.0,True,F,31-40
EMP-02975,Marketing,IC1,Seattle,2022-11-14,37.1,True,M,31-40
EMP-02976,Engineering,Manager,New York,2024-08-03,16.2,True,F,51-60
EMP-02977,Product,Senior,Seattle,2023-02-14,34.0,True,M,31-40
EMP-02978,Sales,IC2,Seattle,2021-04-26,56.0,True,M,31-40
EMP-02979,Customer Success,IC1,Austin,2023-11-16,24.9,True,M,51-60
EMP-02980,Sales,IC1,Seattle,2022-07-05,41.5,True,F,41-50
EMP-02981,Operations,IC2,San Francisco,2022-09-20,38.9,True,F,51-60
EMP-02982,Sales,IC1,Seattle,2022-08-21,39.9,True,M,22-30
EMP-02983,Finance,IC2,Remote,2021-06-20,54.2,True,M,41-50
EMP-02984,Marketing,Manager,New York,2023-01-07,35.3,True,M,31-40
EMP-02985,Operations,IC2,Remote,2024-05-22,18.6,True,F,41-50
EMP-02986,Sales,Senior,San Francisco,2023-04-11,32.2,True,M,51-60
EMP-02987,Marketing,Senior,Remote,2022-11-01,37.5,True,F,31-40
EMP-02988,Marketing,IC2,Remote,2020-05-07,67.8,True,M,31-40
EMP-02989,Sales,Senior,New York,2024-06-19,17.7,False,F,41-50
EMP-02990,Engineering,IC2,Remote,2020-04-01,69.0,True,F,22-30
EMP-02991,Engineering,Senior,San Francisco,2024-08-03,16.2,True,F,41-50
EMP-02992,Engineering,IC1,San Francisco,2021-06-26,54.0,True,M,22-30
EMP-02993,Operations,IC1,Seattle,2022-04-25,43.9,True,M,51-60
EMP-02994,Engineering,Senior,New York,2024-04-04,20.2,True,F,31-40
EMP-02995,Engineering,IC2,Austin,2024-08-08,16.0,True,F,31-40
EMP-02996,Finance,Senior,Austin,2022-09-15,39.1,True,M,22-30
EMP-02997,Product,Manager,Seattle,2021-03-22,57.2,True,NB,31-40
EMP-02998,Sales,IC1,San Francisco,2021-01-24,59.1,True,M,31-40
EMP-02999,Engineering,IC2,Seattle,2021-11-02,49.7,True,M,31-40
EMP-03000,Customer Success,IC2,Austin,2020-02-12,70.6,True,M,22-30
EMP-03001,Operations,IC2,Seattle,2020-09-10,63.6,False,F,51-60
EMP-03002,Operations,Senior,Remote,2023-02-27,33.6,True,F,22-30
EMP-03003,Sales,IC1,Seattle,2022-12-19,35.9,True,M,41-50
EMP-03004,Finance,IC2,Seattle,2021-10-24,50.0,True,M,31-40
EMP-03005,Engineering,Senior,Remote,2021-04-11,56.5,True,F,31-40
EMP-03006,Engineering,IC1,San Francisco,2020-10-13,62.5,True,M,22-30
EMP-03007,Engineering,Senior,Seattle,2022-10-07,38.4,True,F,41-50
EMP-03008,Marketing,IC2,San Francisco,2024-03-20,20.7,True,F,31-40
EMP-03009,Sales,Manager,Seattle,2024-01-30,22.4,True,M,22-30
EMP-03010,Sales,IC1,Remote,2022-02-16,46.1,True,M,22-30
EMP-03011,Engineering,IC1,New York,2020-12-10,60.6,True,F,22-30
EMP-03012,Sales,IC2,Seattle,2021-10-03,50.7,True,M,22-30
EMP-03013,HR,IC1,New York,2021-01-16,59.3,True,M,22-30
EMP-03014,Sales,Manager,Seattle,2021-11-20,49.1,True,M,22-30
EMP-03015,Finance,IC1,Austin,2023-06-30,29.5,True,M,41-50
EMP-03016,Engineering,Senior,Remote,2022-12-15,36.1,True,F,31-40
EMP-03017,Operations,IC2,Remote,2024-01-26,22.5,True,F,31-40
EMP-03018,Marketing,IC2,San Francisco,2021-04-01,56.8,True,F,22-30
EMP-03019,Engineering,IC1,San Francisco,2022-09-09,39.3,True,M,31-40
EMP-03020,Engineering,IC2,Seattle,2020-03-23,69.3,True,M,31-40
EMP-03021,Marketing,IC2,Austin,2023-01-27,34.6,False,NB,41-50
EMP-03022,Operations,IC1,New York,2020-05-28,67.1,True,F,41-50
EMP-03023,Sales,Manager,San Francisco,2023-09-14,27.0,False,F,31-40
EMP-03024,Product,IC1,Remote,2023-03-25,32.7,True,M,31-40
EMP-03025,Operations,IC2,Seattle,2020-07-08,65.7,True,F,31-40
EMP-03026,HR,IC2,Seattle,2024-02-26,21.5,True,M,31-40
EMP-03027,Sales,IC1,Seattle,2022-06-01,42.6,True,F,51-60
EMP-03028,Sales,Manager,Seattle,2020-09-19,63.3,True,F,41-50
EMP-03029,Engineering,IC2,Seattle,2023-01-08,35.3,True,F,31-40
EMP-03030,Marketing,IC1,New York,2021-02-03,58.7,True,F,51-60
EMP-03031,Product,IC2,San Francisco,2022-02-02,46.6,True,F,31-40
EMP-03032,Customer Success,IC2,Seattle,2021-08-31,51.8,True,M,31-40
EMP-03033,Sales,IC2,Austin,2023-07-07,29.3,True,M,22-30
EMP-03034,Sales,Senior,Seattle,2024-11-30,12.2,False,F,31-40
EMP-03035,Marketing,IC1,Austin,2024-06-26,17.4,True,M,51-60
EMP-03036,Operations,IC1,San Francisco,2024-04-24,19.5,True,M,51-60
EMP-03037,Operations,Senior,New York,2022-02-23,45.9,True,M,41-50
EMP-03038,Sales,IC1,Remote,2020-04-10,68.7,True,M,31-40
EMP-03039,HR,Senior,Seattle,2023-10-14,26.0,True,NB,41-50
EMP-03040,Marketing,IC1,New York,2023-11-04,25.3,True,M,41-50
EMP-03041,Sales,Senior,Remote,2022-03-30,44.7,True,F,31-40
EMP-03042,Engineering,IC2,New York,2023-05-29,30.6,True,F,31-40
EMP-03043,Sales,IC2,Seattle,2022-03-30,44.7,True,M,41-50
EMP-03044,Engineering,IC1,San Francisco,2021-02-23,58.1,True,F,51-60
EMP-03045,Operations,IC1,Austin,2020-05-03,67.9,True,M,41-50
EMP-03046,Product,IC1,Remote,2021-02-25,58.0,True,F,22-30
EMP-03047,Customer Success,IC1,Seattle,2023-06-08,30.2,True,M,22-30
EMP-03048,Sales,IC1,Seattle,2024-09-09,14.9,True,M,51-60
EMP-03049,Marketing,IC2,San Francisco,2022-12-22,35.8,True,M,41-50
EMP-03050,Sales,IC2,Seattle,2024-02-17,21.8,True,M,31-40
EMP-03051,Engineering,Senior,Seattle,2024-07-09,17.0,True,F,31-40
EMP-03052,Product,Senior,Seattle,2024-09-22,14.5,True,M,51-60
EMP-03053,Engineering,IC2,Seattle,2024-05-16,18.8,True,F,51-60
EMP-03054,Marketing,IC2,Seattle,2022-02-06,46.5,True,M,41-50
EMP-03055,Sales,IC2,Remote,2021-04-27,56.0,True,F,22-30
EMP-03056,Finance,IC2,Seattle,2021-06-02,54.8,True,F,41-50
EMP-03057,Engineering,Senior,Seattle,2020-06-03,66.9,True,M,22-30
EMP-03058,Engineering,IC1,Seattle,2020-04-01,69.0,True,M,51-60
EMP-03059,Sales,IC1,Remote,2022-09-08,39.3,True,F,22-30
EMP-03060,Customer Success,Senior,Austin,2024-03-29,20.4,True,M,41-50
EMP-03061,HR,IC1,Austin,2021-03-30,56.9,True,M,41-50
EMP-03062,Sales,Senior,Seattle,2024-10-30,13.2,False,F,41-50
EMP-03063,Sales,Senior,Remote,2021-08-20,52.1,True,NB,31-40
EMP-03064,Engineering,IC1,San Francisco,2024-07-26,16.4,True,F,22-30
EMP-03065,Customer Success,IC1,Seattle,2021-05-24,55.1,True,F,41-50
EMP-03066,HR,IC2,New York,2023-04-21,31.8,True,F,31-40
EMP-03067,Product,IC2,Remote,2021-01-20,59.2,True,NB,31-40
EMP-03068,Marketing,IC1,Austin,2024-05-16,18.8,True,F,51-60
EMP-03069,Engineering,Senior,Remote,2024-10-20,13.6,True,M,31-40
EMP-03070,Customer Success,IC2,Remote,2021-02-08,58.6,True,F,41-50
EMP-03071,Engineering,IC1,Seattle,2020-09-02,63.9,True,M,31-40
EMP-03072,Marketing,IC1,San Francisco,2022-01-11,47.3,True,M,41-50
EMP-03073,Engineering,Senior,Seattle,2024-06-02,18.2,True,F,41-50
EMP-03074,HR,IC1,Remote,2021-10-22,50.0,True,M,41-50
EMP-03075,Finance,Senior,Seattle,2021-10-11,50.4,True,M,51-60
EMP-03076,HR,IC2,Remote,2024-02-03,22.2,False,M,31-40
EMP-03077,Marketing,IC2,San Francisco,2023-12-17,23.8,False,F,41-50
EMP-03078,Operations,Senior,San Francisco,2022-06-19,42.0,True,NB,41-50
EMP-03079,Engineering,Senior,Seattle,2020-03-05,69.9,True,M,31-40
EMP-03080,Product,IC2,San Francisco,2022-11-02,37.5,True,M,31-40
EMP-03081,Engineering,IC1,Remote,2020-07-31,65.0,True,M,51-60
EMP-03082,Customer Success,Senior,Seattle,2020-08-29,64.0,True,F,22-30
EMP-03083,Product,IC2,San Francisco,2021-05-07,55.6,False,F,31-40
EMP-03084,Finance,IC1,Seattle,2023-05-21,30.8,False,M,31-40
EMP-03085,HR,Manager,San Francisco,2024-09-12,14.8,True,M,22-30
EMP-03086,Engineering,IC1,Seattle,2020-12-03,60.8,True,F,51-60
EMP-03087,Engineering,IC1,Seattle,2020-06-21,66.3,False,F,31-40
EMP-03088,Product,IC1,Remote,2021-11-02,49.7,True,M,31-40
EMP-03089,Sales,IC2,San Francisco,2020-06-12,66.6,True,M,41-50
EMP-03090,Engineering,Senior,Seattle,2021-04-09,56.6,True,M,31-40
EMP-03091,Engineering,IC1,New York,2022-09-21,38.9,True,NB,41-50
EMP-03092,Operations,IC1,Seattle,2021-05-11,55.5,True,F,41-50
EMP-03093,Customer Success,IC1,Seattle,2021-11-30,48.7,True,F,41-50
EMP-03094,Product,Senior,New York,2021-01-29,58.9,True,F,41-50
EMP-03095,Product,IC1,Seattle,2021-12-03,48.6,True,F,22-30
EMP-03096,Engineering,Manager,Austin,2020-11-03,61.8,True,F,22-30
EMP-03097,HR,IC1,San Francisco,2024-11-26,12.3,True,M,31-40
EMP-03098,Operations,Manager,Austin,2020-07-01,66.0,True,M,22-30
EMP-03099,Engineering,IC1,Remote,2021-09-20,51.1,True,F,31-40
EMP-03100,Engineering,Senior,Seattle,2021-05-24,55.1,True,F,31-40
EMP-03101,Finance,IC1,San Francisco,2024-09-27,14.3,True,M,31-40
EMP-03102,Marketing,IC1,San Francisco,2021-06-29,53.9,True,M,31-40
EMP-03103,Engineering,Senior,Seattle,2024-05-06,19.1,True,M,31-40
EMP-03104,Marketing,Senior,Remote,2021-09-15,51.3,True,M,31-40
EMP-03105,Product,IC2,Austin,2024-11-22,12.5,True,M,22-30
EMP-03106,Product,Senior,San Francisco,2021-08-16,52.3,True,M,41-50
EMP-03107,Finance,IC2,New York,2022-01-13,47.3,True,F,41-50
EMP-03108,Operations,Senior,Seattle,2023-06-04,30.4,True,F,41-50
EMP-03109,Sales,IC1,New York,2024-11-03,13.1,True,F,51-60
EMP-03110,Customer Success,IC2,Austin,2024-10-22,13.5,True,F,41-50
EMP-03111,Sales,IC2,New York,2023-12-30,23.4,True,M,41-50
EMP-03112,Finance,IC2,Seattle,2023-12-16,23.9,True,M,22-30
EMP-03113,Sales,Senior,Austin,2021-07-07,53.6,True,M,22-30
