sender_id,receiver_id,sender_dept,receiver_dept,interaction_type,duration_minutes,is_cross_department,week
EMP-03099,EMP-00547,Engineering,Engineering,email,0.4,False,2025-W33
EMP-01368,EMP-02216,Product,Product,meeting,19.7,False,2025-W32
EMP-02389,EMP-04293,Customer Success,Customer Success,meeting,14.0,False,2025-W17
EMP-02987,EMP-01684,Marketing,Marketing,email,4.8,False,2025-W14
EMP-04869,EMP-00792,Marketing,Sales,meeting,10.4,True,2025-W34
EMP-04603,EMP-04512,Operations,Operations,meeting,86.0,False,2025-W20
EMP-03033,EMP-00133,Sales,Sales,email,0.7,False,2025-W24
EMP-03443,EMP-01166,Operations,Operations,email,4.1,False,2025-W03
EMP-01528,EMP-03239,Sales,Sales,email,10.6,False,2025-W36
EMP-00787,EMP-01767,Product,Product,meeting,33.4,False,2025-W38
EMP-04132,EMP-00448,Operations,Operations,email,3.4,False,2025-W22
EMP-02996,EMP-02096,Finance,Finance,meeting,30.6,False,2025-W15
EMP-01187,EMP-04411,HR,HR,email,5.9,False,2025-W29
EMP-01910,EMP-01463,Customer Success,Customer Success,email,8.2,False,2025-W13
EMP-03825,EMP-00597,Marketing,Marketing,meeting,16.5,False,2025-W34
EMP-03704,EMP-01271,HR,HR,meeting,23.3,False,2025-W38
EMP-02323,EMP-00702,Sales,Sales,email,0.9,False,2025-W22
EMP-03271,EMP-03067,Engineering,Product,meeting,22.4,True,2025-W27
EMP-02824,EMP-03132,Engineering,Engineering,meeting,83.5,False,2025-W19
EMP-03417,EMP-02820,Product,Product,chat,2.5,False,2025-W29
EMP-04168,EMP-01545,Finance,Product,chat,4.1,True,2025-W36
EMP-04996,EMP-02121,Sales,Sales,email,3.2,False,2025-W39
EMP-03562,EMP-04686,Product,Product,meeting,9.2,False,2025-W08
EMP-01109,EMP-00621,Marketing,Marketing,email,1.7,False,2025-W30
EMP-04646,EMP-03414,Operations,Sales,email,0.1,True,2025-W10
EMP-04972,EMP-03519,HR,HR,email,0.7,False,2025-W03
EMP-01032,EMP-03483,Engineering,Engineering,email,2.3,False,2025-W22
EMP-02152,EMP-00930,Product,Product,meeting,59.9,False,2025-W24
EMP-02081,EMP-01535,Customer Success,Customer Success,chat,0.7,False,2025-W30
EMP-04490,EMP-04161,Product,Product,meeting,21.1,False,2025-W03
EMP-02628,EMP-03979,Product,Customer Success,email,19.5,True,2025-W08
EMP-00020,EMP-03988,Customer Success,Customer Success,email,8.6,False,2025-W25
EMP-04068,EMP-01168,Sales,Engineering,meeting,29.3,True,2025-W26
EMP-01572,EMP-02175,HR,Product,meeting,4.7,True,2025-W15
EMP-02075,EMP-03573,Sales,Sales,email,5.7,False,2025-W21
EMP-02226,EMP-02734,Engineering,Engineering,meeting,8.5,False,2025-W11
EMP-03815,EMP-04357,Product,Product,meeting,7.9,False,2025-W22
EMP-00116,EMP-04527,Marketing,Marketing,email,3.0,False,2025-W03
EMP-04348,EMP-04489,Customer Success,Customer Success,chat,0.2,False,2025-W12
EMP-00635,EMP-01005,Product,Product,chat,2.9,False,2025-W29
EMP-02806,EMP-02458,Operations,Operations,meeting,52.7,False,2025-W13
EMP-04012,EMP-04749,Engineering,HR,meeting,48.6,True,2025-W11
EMP-03476,EMP-01664,Sales,Sales,email,2.1,False,2025-W18
EMP-02154,EMP-04238,Engineering,Engineering,email,1.7,False,2025-W15
EMP-00470,EMP-00013,Engineering,Sales,email,3.3,True,2025-W19
EMP-04195,EMP-00131,HR,HR,chat,1.0,False,2025-W27
EMP-00703,EMP-01148,Engineering,Engineering,email,7.4,False,2025-W12
EMP-04121,EMP-00913,Engineering,Sales,email,7.4,True,2025-W36
EMP-00660,EMP-01248,Engineering,Engineering,meeting,91.0,False,2025-W03
EMP-04626,EMP-01142,Engineering,Engineering,email,0.4,False,2025-W35
EMP-02295,EMP-02637,Marketing,Marketing,chat,1.9,False,2025-W14
EMP-00611,EMP-01117,Marketing,Marketing,email,5.7,False,2025-W23
EMP-02369,EMP-04612,Product,Product,email,0.5,False,2025-W37
EMP-01797,EMP-04455,Operations,Operations,meeting,65.3,False,2025-W21
EMP-03437,EMP-04975,Customer Success,Customer Success,chat,1.5,False,2025-W25
EMP-04865,EMP-03099,Engineering,Engineering,email,7.7,False,2025-W39
EMP-02615,EMP-01732,Finance,Finance,email,8.4,False,2025-W37
EMP-01259,EMP-03921,Marketing,Marketing,email,6.2,False,2025-W22
EMP-02566,EMP-02670,Product,Marketing,email,6.8,True,2025-W20
EMP-01720,EMP-04281,HR,HR,email,3.9,False,2025-W15
EMP-00650,EMP-00066,Operations,Operations,meeting,46.9,False,2025-W25
EMP-04042,EMP-03462,Product,Product,meeting,3.2,False,2025-W15
EMP-03970,EMP-03956,Sales,Sales,email,2.2,False,2025-W15
EMP-03144,EMP-01579,HR,HR,meeting,2.2,False,2025-W09
EMP-01880,EMP-00071,Engineering,Operations,meeting,6.8,True,2025-W30
EMP-02331,EMP-03649,Engineering,Engineering,email,2.1,False,2025-W10
EMP-02524,EMP-03403,Finance,Sales,email,6.2,True,2025-W11
EMP-02730,EMP-00589,Product,Product,email,5.1,False,2025-W33
EMP-01271,EMP-00061,HR,HR,meeting,10.5,False,2025-W24
EMP-03592,EMP-01108,Engineering,Engineering,email,5.8,False,2025-W09
EMP-00654,EMP-03786,Marketing,Marketing,chat,0.6,False,2025-W18
EMP-04502,EMP-00983,Sales,Sales,email,12.7,False,2025-W16
EMP-03866,EMP-02497,Sales,Sales,email,7.4,False,2025-W18
EMP-01541,EMP-00797,Marketing,Marketing,email,6.2,False,2025-W01
EMP-01444,EMP-00903,Product,Product,email,4.2,False,2025-W30
EMP-04779,EMP-04791,Sales,Sales,chat,0.8,False,2025-W10
EMP-02341,EMP-03196,Finance,Sales,chat,0.5,True,2025-W30
EMP-04558,EMP-03179,Marketing,Marketing,chat,0.9,False,2025-W19
EMP-00436,EMP-00736,Operations,Finance,email,4.7,True,2025-W19
EMP-04445,EMP-01549,Engineering,Engineering,email,0.7,False,2025-W21
EMP-00013,EMP-00015,Sales,Sales,email,9.6,False,2025-W33
EMP-04121,EMP-00320,Engineering,Product,meeting,28.0,True,2025-W18
EMP-00170,EMP-04655,Sales,Sales,email,20.1,False,2025-W32
EMP-03079,EMP-03320,Engineering,Marketing,email,3.8,True,2025-W27
EMP-03617,EMP-04556,Customer Success,Customer Success,email,1.9,False,2025-W23
EMP-04184,EMP-02525,Operations,Marketing,email,32.3,True,2025-W04
EMP-02782,EMP-03745,Engineering,Engineering,email,3.6,False,2025-W17
EMP-00722,EMP-02967,Customer Success,Customer Success,email,2.4,False,2025-W36
EMP-01534,EMP-03394,Marketing,Marketing,meeting,19.6,False,2025-W22
EMP-01513,EMP-00594,Engineering,Marketing,email,8.2,True,2025-W15
EMP-04237,EMP-01241,Product,Sales,email,3.6,True,2025-W19
EMP-02524,EMP-01339,Finance,Finance,email,3.4,False,2025-W32
EMP-04810,EMP-03497,Marketing,Marketing,chat,0.9,False,2025-W20
EMP-00931,EMP-02316,Engineering,Engineering,chat,5.0,False,2025-W06
EMP-04079,EMP-02212,Product,Product,meeting,17.7,False,2025-W09
EMP-00961,EMP-03553,Engineering,Engineering,chat,1.4,False,2025-W11
EMP-04453,EMP-04290,Engineering,Engineering,email,9.3,False,2025-W08
EMP-01078,EMP-03736,Engineering,Engineering,email,7.0,False,2025-W17
EMP-02777,EMP-03984,Sales,Engineering,meeting,90.9,True,2025-W22
EMP-01696,EMP-02966,Marketing,Marketing,email,0.8,False,2025-W16
EMP-03900,EMP-02017,Marketing,Marketing,meeting,21.2,False,2025-W18
EMP-01335,EMP-04376,Engineering,Engineering,meeting,109.9,False,2025-W19
EMP-02560,EMP-04601,Product,Product,email,3.8,False,2025-W09
EMP-03230,EMP-03376,Customer Success,Customer Success,email,7.1,False,2025-W05
EMP-01121,EMP-02760,Product,HR,chat,3.4,True,2025-W04
EMP-03568,EMP-00881,Sales,Sales,chat,2.3,False,2025-W35
EMP-03789,EMP-02843,Finance,Finance,chat,0.0,False,2025-W31
EMP-01149,EMP-01380,Marketing,Marketing,email,2.6,False,2025-W03
EMP-02315,EMP-03006,Engineering,Engineering,meeting,9.6,False,2025-W27
EMP-01292,EMP-00523,Operations,Operations,meeting,4.3,False,2025-W38
EMP-01677,EMP-01628,Marketing,Marketing,meeting,43.1,False,2025-W18
EMP-03148,EMP-02844,Engineering,Product,meeting,49.8,True,2025-W38
EMP-03475,EMP-00995,Customer Success,Customer Success,email,19.7,False,2025-W18
EMP-03326,EMP-00859,Engineering,Engineering,email,11.1,False,2025-W35
EMP-03371,EMP-03998,Engineering,Engineering,meeting,13.4,False,2025-W36
EMP-02415,EMP-02369,Product,Product,email,0.0,False,2025-W04
EMP-03817,EMP-04750,Engineering,Engineering,chat,2.9,False,2025-W22
EMP-00784,EMP-04676,Sales,Sales,email,4.2,False,2025-W20
EMP-03750,EMP-00380,Marketing,Marketing,email,3.0,False,2025-W21
EMP-03090,EMP-00537,Engineering,Engineering,meeting,2.9,False,2025-W26
EMP-01468,EMP-03788,Sales,Sales,email,6.7,False,2025-W34
EMP-04248,EMP-01100,Operations,Operations,meeting,18.2,False,2025-W13
EMP-01190,EMP-00869,Product,Product,email,0.6,False,2025-W07
EMP-02054,EMP-02782,Engineering,Engineering,email,6.6,False,2025-W34
EMP-01042,EMP-04649,Sales,Sales,chat,1.4,False,2025-W10
EMP-04768,EMP-00095,Sales,Sales,meeting,16.0,False,2025-W13
EMP-02526,EMP-02724,Product,Engineering,email,1.2,True,2025-W15
EMP-04327,EMP-02062,Engineering,Engineering,chat,6.6,False,2025-W02
EMP-00506,EMP-04051,Product,Engineering,meeting,27.4,True,2025-W30
EMP-01960,EMP-02548,Operations,Operations,meeting,45.1,False,2025-W35
EMP-01675,EMP-04313,Finance,HR,meeting,12.8,True,2025-W19
EMP-03607,EMP-03079,Engineering,Engineering,email,6.2,False,2025-W17
EMP-03019,EMP-03774,Engineering,Engineering,email,8.6,False,2025-W28
EMP-03562,EMP-04579,Product,Product,meeting,42.2,False,2025-W10
EMP-02732,EMP-04769,HR,Operations,email,23.7,True,2025-W07
EMP-00408,EMP-01251,Operations,Sales,email,3.6,True,2025-W10
EMP-03188,EMP-01174,Operations,Operations,meeting,33.0,False,2025-W26
EMP-00044,EMP-02527,Operations,Operations,email,1.6,False,2025-W12
EMP-04786,EMP-01244,Marketing,Sales,email,14.2,True,2025-W14
EMP-03506,EMP-01885,Sales,Sales,email,1.8,False,2025-W35
EMP-03635,EMP-00544,Customer Success,Customer Success,chat,2.8,False,2025-W10
EMP-03755,EMP-01547,Engineering,Engineering,email,18.8,False,2025-W17
EMP-00098,EMP-00066,Customer Success,Operations,meeting,2.5,True,2025-W33
EMP-01670,EMP-02341,Marketing,Finance,meeting,7.1,True,2025-W23
EMP-04660,EMP-00858,Customer Success,Customer Success,email,17.4,False,2025-W24
EMP-02750,EMP-03277,Product,Engineering,email,3.3,True,2025-W08
EMP-03375,EMP-02045,Engineering,Engineering,meeting,35.8,False,2025-W36
EMP-02477,EMP-00796,Sales,Sales,email,14.7,False,2025-W35
EMP-00189,EMP-02412,Engineering,Engineering,chat,0.6,False,2025-W35
EMP-01388,EMP-00921,Product,Product,meeting,1.2,False,2025-W39
EMP-04634,EMP-01015,HR,Sales,chat,1.5,True,2025-W10
EMP-03987,EMP-03029,Engineering,Engineering,email,0.4,False,2025-W25
EMP-01172,EMP-00251,Operations,Operations,meeting,13.7,False,2025-W08
EMP-01318,EMP-03086,Engineering,Engineering,email,3.6,False,2025-W03
EMP-00999,EMP-02487,Sales,Operations,meeting,73.8,True,2025-W19
EMP-02539,EMP-02444,Engineering,Engineering,meeting,11.7,False,2025-W27
EMP-02497,EMP-01438,Sales,Operations,meeting,52.7,True,2025-W23
EMP-04106,EMP-03370,HR,HR,meeting,7.1,False,2025-W27
EMP-04956,EMP-02010,Operations,Operations,meeting,34.1,False,2025-W28
EMP-00302,EMP-04823,Sales,Sales,chat,0.8,False,2025-W26
EMP-04714,EMP-01371,Operations,Operations,meeting,3.8,False,2025-W09
EMP-00621,EMP-00170,Marketing,Sales,meeting,39.8,True,2025-W29
EMP-00083,EMP-00423,HR,Operations,email,3.2,True,2025-W12
EMP-04999,EMP-04287,Product,HR,meeting,5.8,True,2025-W03
EMP-03119,EMP-02316,Finance,Engineering,email,2.8,True,2025-W14
EMP-04960,EMP-01179,Engineering,HR,email,11.6,True,2025-W16
EMP-03261,EMP-03595,Customer Success,Customer Success,meeting,5.7,False,2025-W26
EMP-04271,EMP-03569,Sales,Customer Success,email,4.3,True,2025-W07
EMP-02104,EMP-03662,Finance,Finance,email,5.4,False,2025-W06
EMP-04011,EMP-00186,Customer Success,Customer Success,meeting,6.4,False,2025-W20
EMP-04822,EMP-02728,Sales,Sales,chat,1.2,False,2025-W07
EMP-03243,EMP-00178,Engineering,Marketing,email,1.0,True,2025-W01
EMP-01429,EMP-02877,Engineering,Engineering,meeting,54.7,False,2025-W36
EMP-00122,EMP-00676,Finance,Finance,chat,0.8,False,2025-W11
EMP-00785,EMP-04223,Customer Success,Sales,email,2.7,True,2025-W31
EMP-03271,EMP-01873,Engineering,Engineering,meeting,5.1,False,2025-W24
EMP-02979,EMP-01587,Customer Success,Customer Success,email,7.0,False,2025-W03
EMP-00743,EMP-03573,Sales,Sales,email,0.2,False,2025-W07
EMP-03207,EMP-02457,Operations,Operations,meeting,58.1,False,2025-W10
EMP-03583,EMP-01273,Finance,Finance,email,2.3,False,2025-W10
EMP-04482,EMP-03300,Sales,Sales,email,5.7,False,2025-W03
EMP-04846,EMP-04536,HR,Customer Success,meeting,17.0,True,2025-W27
EMP-02902,EMP-04295,Finance,Finance,chat,2.4,False,2025-W14
EMP-01578,EMP-01855,Finance,Finance,email,19.8,False,2025-W38
EMP-01748,EMP-04587,Product,Product,chat,3.6,False,2025-W07
EMP-02008,EMP-03203,Operations,Operations,meeting,22.2,False,2025-W22
EMP-03026,EMP-02465,HR,Product,email,0.6,True,2025-W31
EMP-04177,EMP-03355,Product,Product,email,0.2,False,2025-W14
EMP-01583,EMP-02705,Engineering,Engineering,chat,0.9,False,2025-W37
EMP-00781,EMP-02383,Sales,Sales,chat,3.9,False,2025-W11
EMP-04339,EMP-01376,Marketing,Marketing,email,1.0,False,2025-W01
EMP-03028,EMP-00078,Sales,Product,email,0.7,True,2025-W08
EMP-00719,EMP-03503,Product,Customer Success,chat,3.4,True,2025-W30
EMP-01794,EMP-01598,Finance,Finance,chat,4.6,False,2025-W03
EMP-03792,EMP-03920,Operations,Operations,email,1.1,False,2025-W18
EMP-03151,EMP-00113,Operations,Operations,email,16.6,False,2025-W39
EMP-00618,EMP-01093,Engineering,Engineering,chat,2.0,False,2025-W14
EMP-02203,EMP-01690,Sales,Sales,email,3.2,False,2025-W01
EMP-01042,EMP-03978,Sales,Sales,chat,2.4,False,2025-W03
EMP-00966,EMP-01766,Operations,Operations,meeting,2.9,False,2025-W22
EMP-03925,EMP-03913,Finance,Finance,meeting,27.1,False,2025-W22
EMP-00280,EMP-00397,Operations,Operations,meeting,31.5,False,2025-W31
EMP-00216,EMP-03933,Customer Success,HR,email,13.0,True,2025-W11
EMP-00757,EMP-00318,Customer Success,Sales,chat,12.1,True,2025-W15
EMP-01630,EMP-01023,Sales,Engineering,email,7.9,True,2025-W33
EMP-02642,EMP-02479,Product,Product,meeting,26.9,False,2025-W36
EMP-00684,EMP-04517,Engineering,Engineering,chat,4.9,False,2025-W27
EMP-02031,EMP-03595,Operations,Customer Success,email,1.3,True,2025-W25
EMP-04816,EMP-01088,HR,Sales,email,3.4,True,2025-W06
EMP-01196,EMP-03094,Marketing,Product,chat,5.4,True,2025-W26
EMP-03687,EMP-02119,Sales,Sales,meeting,13.5,False,2025-W39
EMP-00208,EMP-01398,Customer Success,Customer Success,email,14.8,False,2025-W13
EMP-00645,EMP-03936,Operations,Operations,meeting,15.4,False,2025-W09
EMP-00671,EMP-02570,Product,Product,email,4.4,False,2025-W05
EMP-01382,EMP-03380,Operations,Operations,email,0.2,False,2025-W20
EMP-02207,EMP-00199,Marketing,Engineering,meeting,15.4,True,2025-W31
EMP-01552,EMP-03664,Product,Engineering,meeting,10.0,True,2025-W16
EMP-01676,EMP-01896,Operations,Engineering,email,3.3,True,2025-W15
EMP-00720,EMP-04513,Sales,Sales,meeting,7.9,False,2025-W08
EMP-04812,EMP-03438,Sales,Sales,email,6.6,False,2025-W04
EMP-04165,EMP-02639,Engineering,Engineering,email,7.8,False,2025-W05
EMP-00527,EMP-01614,Engineering,Product,chat,3.9,True,2025-W33
EMP-02234,EMP-02407,Sales,Sales,meeting,9.1,False,2025-W27
EMP-03555,EMP-02298,Product,Engineering,email,9.0,True,2025-W05
EMP-01832,EMP-01532,Product,Marketing,email,2.2,True,2025-W09
EMP-01420,EMP-03979,Customer Success,Customer Success,email,4.0,False,2025-W11
EMP-02385,EMP-02187,HR,HR,email,1.1,False,2025-W14
EMP-02091,EMP-04164,Operations,Operations,meeting,44.8,False,2025-W11
EMP-04769,EMP-03409,Operations,Engineering,email,0.4,True,2025-W32
EMP-01649,EMP-03688,Marketing,Marketing,meeting,68.0,False,2025-W30
EMP-00740,EMP-03195,Engineering,Engineering,email,12.2,False,2025-W35
EMP-00200,EMP-01106,Sales,Sales,email,17.7,False,2025-W20
EMP-00265,EMP-00841,Finance,Finance,email,5.1,False,2025-W02
EMP-04464,EMP-00621,Customer Success,Marketing,chat,2.7,True,2025-W29
EMP-03268,EMP-01814,HR,HR,email,2.5,False,2025-W08
EMP-04605,EMP-04343,Marketing,Operations,chat,1.6,True,2025-W17
EMP-04689,EMP-01318,Engineering,Engineering,meeting,22.2,False,2025-W09
EMP-00481,EMP-03950,Engineering,Engineering,email,0.5,False,2025-W26
EMP-00684,EMP-02923,Engineering,Engineering,meeting,13.5,False,2025-W19
EMP-01931,EMP-04608,Marketing,Product,chat,3.0,True,2025-W05
EMP-01619,EMP-00230,Operations,Operations,email,1.6,False,2025-W25
EMP-00104,EMP-00583,HR,HR,email,1.3,False,2025-W29
EMP-04528,EMP-00007,Engineering,Engineering,email,0.5,False,2025-W31
EMP-00243,EMP-03217,Engineering,Engineering,email,5.4,False,2025-W29
EMP-02476,EMP-04467,Engineering,Sales,meeting,26.1,True,2025-W10
EMP-04407,EMP-00070,HR,HR,meeting,21.5,False,2025-W24
EMP-02056,EMP-02992,Engineering,Engineering,email,3.8,False,2025-W15
EMP-04180,EMP-02013,Product,Product,chat,1.3,False,2025-W37
EMP-03209,EMP-04962,Sales,Sales,meeting,52.0,False,2025-W07
EMP-01799,EMP-01494,Engineering,Product,meeting,8.3,True,2025-W10
EMP-02959,EMP-02901,Engineering,Engineering,chat,0.5,False,2025-W02
EMP-02278,EMP-00425,Operations,Operations,email,3.3,False,2025-W05
EMP-00311,EMP-03366,Product,Product,email,5.2,False,2025-W27
EMP-01902,EMP-02397,Sales,Sales,email,1.1,False,2025-W27
EMP-01375,EMP-04880,Product,Engineering,chat,0.7,True,2025-W35
EMP-03921,EMP-02885,Marketing,Marketing,chat,1.5,False,2025-W10
EMP-04872,EMP-02584,Finance,Finance,chat,0.6,False,2025-W10
EMP-04189,EMP-03119,Finance,Finance,email,14.0,False,2025-W13
EMP-04282,EMP-03916,Engineering,Engineering,meeting,56.7,False,2025-W29
EMP-02136,EMP-03514,Marketing,Marketing,email,11.6,False,2025-W04
EMP-04615,EMP-00981,Operations,Operations,meeting,12.0,False,2025-W22
EMP-01376,EMP-01777,Marketing,Marketing,meeting,2.7,False,2025-W09
EMP-02477,EMP-00582,Sales,Sales,meeting,178.2,False,2025-W28
EMP-02078,EMP-03654,Operations,Operations,email,5.2,False,2025-W14
EMP-04383,EMP-01327,Product,Product,meeting,17.1,False,2025-W11
EMP-03505,EMP-00410,Sales,Sales,email,9.5,False,2025-W08
EMP-02423,EMP-04706,Sales,Sales,email,0.3,False,2025-W03
EMP-04204,EMP-00236,Engineering,Engineering,email,10.9,False,2025-W13
EMP-02993,EMP-02985,Operations,Operations,meeting,68.8,False,2025-W38
EMP-01083,EMP-00565,Product,Product,meeting,26.8,False,2025-W06
EMP-03292,EMP-02831,Operations,Operations,chat,2.2,False,2025-W32
EMP-00620,EMP-03583,Finance,Finance,meeting,3.8,False,2025-W28
EMP-02494,EMP-02907,Sales,Sales,email,9.0,False,2025-W12
EMP-04697,EMP-04537,Operations,Product,chat,0.4,True,2025-W26
EMP-01593,EMP-03698,Sales,Sales,chat,2.4,False,2025-W09
EMP-00858,EMP-00055,Customer Success,Customer Success,meeting,3.4,False,2025-W11
EMP-01870,EMP-04121,Engineering,Engineering,email,0.2,False,2025-W34
EMP-02234,EMP-01377,Sales,Sales,meeting,7.0,False,2025-W35
EMP-00655,EMP-00555,Customer Success,Operations,meeting,121.7,True,2025-W14
EMP-01766,EMP-02336,Operations,Product,email,6.7,True,2025-W02
EMP-00373,EMP-04528,Engineering,Engineering,email,7.4,False,2025-W06
EMP-04883,EMP-03005,Engineering,Engineering,email,4.4,False,2025-W36
EMP-02503,EMP-02882,Sales,Sales,chat,0.6,False,2025-W10
EMP-04789,EMP-04559,Sales,Sales,email,12.4,False,2025-W02
EMP-02278,EMP-03459,Operations,Product,chat,1.0,True,2025-W26
EMP-01995,EMP-00225,Customer Success,Customer Success,chat,2.4,False,2025-W37
EMP-04636,EMP-02660,Customer Success,Customer Success,meeting,10.6,False,2025-W28
EMP-04832,EMP-03211,Sales,Sales,email,1.5,False,2025-W27
EMP-00956,EMP-04579,Product,Product,meeting,5.9,False,2025-W05
EMP-04387,EMP-00927,HR,HR,email,1.0,False,2025-W04
EMP-02003,EMP-00586,Marketing,Marketing,email,0.9,False,2025-W39
EMP-03022,EMP-02686,Operations,Operations,email,1.9,False,2025-W22
EMP-03814,EMP-04424,Finance,Operations,meeting,32.6,True,2025-W34
EMP-03040,EMP-01433,Marketing,Marketing,email,2.9,False,2025-W09
EMP-00960,EMP-01664,Sales,Sales,meeting,3.7,False,2025-W09
EMP-02166,EMP-01155,Product,Product,meeting,36.1,False,2025-W14
EMP-03127,EMP-01564,Sales,Sales,meeting,14.6,False,2025-W21
EMP-00820,EMP-03807,Engineering,Engineering,email,29.6,False,2025-W07
EMP-04399,EMP-03346,Operations,Operations,meeting,26.3,False,2025-W01
EMP-02871,EMP-04489,Finance,Customer Success,email,0.4,True,2025-W03
EMP-02850,EMP-04965,Product,Product,email,4.3,False,2025-W20
EMP-00406,EMP-04490,Engineering,Product,email,8.2,True,2025-W34
EMP-03394,EMP-01274,Marketing,HR,email,4.3,True,2025-W13
EMP-04644,EMP-04523,Engineering,Engineering,email,0.4,False,2025-W20
EMP-03437,EMP-01307,Customer Success,Customer Success,email,5.4,False,2025-W18
EMP-03534,EMP-04798,Marketing,Marketing,email,0.9,False,2025-W24
EMP-02683,EMP-04947,Engineering,Engineering,chat,8.5,False,2025-W28
EMP-02799,EMP-01386,Finance,Finance,email,13.7,False,2025-W36
EMP-01335,EMP-04610,Engineering,Product,email,9.0,True,2025-W22
EMP-00082,EMP-01743,Sales,Sales,email,0.8,False,2025-W12
EMP-00472,EMP-04286,Marketing,Marketing,email,16.2,False,2025-W29
EMP-04369,EMP-00952,Customer Success,Customer Success,meeting,5.9,False,2025-W14
EMP-02676,EMP-04080,Engineering,Engineering,email,0.4,False,2025-W12
EMP-03998,EMP-01400,Engineering,Engineering,email,4.4,False,2025-W36
EMP-03892,EMP-02942,Operations,Operations,meeting,22.5,False,2025-W10
EMP-04221,EMP-02723,Marketing,Marketing,email,2.6,False,2025-W06
EMP-04307,EMP-00073,Product,Product,email,1.3,False,2025-W01
EMP-04767,EMP-03894,Customer Success,Customer Success,email,20.3,False,2025-W18
EMP-01739,EMP-01469,Marketing,Marketing,chat,0.2,False,2025-W08
EMP-00780,EMP-01588,Engineering,Engineering,email,20.6,False,2025-W27
EMP-00037,EMP-00933,Operations,Operations,email,3.9,False,2025-W35
EMP-00449,EMP-00156,Sales,Engineering,email,2.0,True,2025-W30
